period_date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
2000-11-01,2.5,8.581075987270067,-2.0358759525122885,,,0.217916012775123,0.124635221587218,0.0627605815305206,-0.031709778566069,3.17032865000406,-0.256681379484536,0.127854631695276,-2.56244668753753,0.0,0.5133600671187375,0.1,0.422209521143476,-0.066365048165531,0.211897193513494,0.0953393613927319,0.131852044394736,1.27786572489825,3.54492117007526,-4.24856189068696,0.253977685484316,,,,,0.0,0.0506799999999998,,,1.55516705862171,-1.5870892230800948,0.353773789951509,-35.243575696419704,-56.59980373767634,-4.445700235112907,12.815719477229347,0.8786353850437365,-15.322256240822862,0.2251856001544681,2.7962533849689897,0.5605179112205221,1.8979388801416237,9.51474319300637,-10.9,-24.49419412377425,1.0371050340134325,1.13,0.5605179112205221,349369.8988522652,2.3282180551824645,-19.415337197683144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,12.9,5.09143890757252,10.404625345450494,,,0.129130300352163,0.0455341760883213,-0.0219784733031759,0.141738707444176,-0.0764571306600739,-0.275518824462529,-0.0955904569137489,1.55910287583156,0.0,-0.0733890480201664,0.1,0.110801307665752,-0.4848096770483,0.0264751979168321,0.0822193267258811,0.0056884216399504,0.580077105337427,-0.081822931122347,3.0653430190001,0.104006933551691,,,,,0.0161668109632779,-0.1527899999999995,,,1.63868631528527,15.305950717562384,0.6696475333141674,-35.610287412520506,-63.6143136164442,-2.3609943947967897,2.124460427075251,1.0923805135946305,-12.801504698776483,0.581086439511445,3.0083573417876712,0.9380450774657376,0.9989314177871051,9.51474319300637,-10.1,-23.30131287135721,1.2128139430736766,0.97,0.9380450774657376,-132404.8253713944,-1.4899554893455225,-18.70665850818657,,,,,,,,,,,1.225999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,-2.7,11.47103827789924,2.25561896735789,,,-0.50247282931359,0.036745923965157,-0.490382159948731,1.885650281924405,-1.46926971361152,0.109605757919008,-0.0665042446653013,-5.34788788256253,3.1900691624703685,-0.098965663677267,1.0,0.0372156611648249,0.122649365616729,-1.08377649664019,-0.0515892382700339,-1.54193131636604,-5.53444836151187,-2.62631150709484,-9.78304041185995,1.30632180563253,-0.228248240050973,0.8,-0.281676938592095,,0.0417921619224923,-0.1684299999999998,,,1.72360784662734,-0.6762830400786131,-0.4918948625386221,-34.50916751706548,-65.98707953383423,7.56803768529226,17.63009409992595,-0.4691332668471339,-10.592328125590374,0.7468672888602299,1.431289936765607,0.3294778068938768,-0.9989314177871051,-11.590863390662468,-7.9,-17.311326847503206,-4.317788040966256,0.84,0.3294778068938768,123409.54957977822,1.0610407484560564,-10.830917548559247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,-4.9,-2.202200717253738,11.431234300086814,,,0.282773000603503,1.29776955308154,-0.261939130390053,-2.82740832315242,-0.060098003506844,-0.356681286782115,-0.389004454957259,-0.0495413623783846,-0.4414602005151075,0.200126587315404,0.0,-0.382041505314857,-0.0038273326520505,0.381833642545347,1.01045098425603,-0.36230423408347,0.0292750360100518,-0.172646989780225,-0.0856416221422329,-0.048407209444404,0.0006940594691634,0.3,-0.0114905629714966,0.4599999999999991,0.0101622912018308,-0.0149300000000005,,,1.72147139991374,-0.2951242701475576,-1.2759279979649918,-34.43565355585761,-56.59980373767634,-2.363704643496192,19.54874898862979,-3.804675157955174,-8.528376804710529,0.6207815645630959,1.7439020263435532,-1.314298075686544,0.5993574688963115,-11.590863390662468,-8.0,-18.1435255098632,1.0329105547177555,0.73,-1.314298075686544,156244.53683518013,1.0051564176704757,-10.921418830376302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,-2.6,-12.733512934829818,-2.345449110224209,,,0.583226067016763,1.18261679093584,0.191058102814277,1.034688076207024,-0.0185680395618978,-0.162177427682108,-0.101305608566335,0.905676400713211,-0.1026964218909458,0.309452056213331,0.4,0.059225174519456,-0.116149343495993,0.544200611507875,0.935679843287446,0.0364479399258325,0.450770144059901,-0.258138724097102,1.82491205113078,0.199264988993808,0.164733413267981,0.7,0.153587988555336,-1.129999999999999,0.0,-0.0471599999999998,,,1.71331521896687,-1.7638520655965393,-0.1737525226358585,-28.208953424916224,-36.59957481227736,-2.843338646999278,17.31312426320897,-3.37209249705721,-7.311140202016678,0.6243280379313703,1.5353128527748856,-1.119064696349234,3.6961332085252288,-11.590863390662468,-8.7,-17.588837334204122,0.2585439350109482,0.55,-1.119064696349234,344540.92657002853,2.4389483672247696,-9.56082043407404,,,,,,,,,,,1.8079999999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-01,1.3,4.792210954452132,-0.807105721000952,,,0.153921406479293,0.819365343677392,0.171206611920066,0.104265544963408,-0.118397830232831,-0.382836705094506,-0.306357808593871,-1.12191445376983,0.0,-0.2853168435099311,0.6,0.567605864248771,-0.0566737605345078,0.144950861419122,0.694674930236588,-0.464863825222369,-0.66545886733206,-0.245797234922005,-1.66231900151663,0.134136112285014,-0.224356698589855,-0.1,-0.156865866021949,-0.1400000000000005,-0.0050673224312811,-0.0266399999999995,,,1.68367122824484,14.489741274218977,-0.7756060779841221,-25.65629005682312,-20.441658046938024,-7.645819019844719,18.74586302989734,22.45370297402839,-13.392190997100435,-0.5915579628237495,2.4790515162532283,9.507577268176952,1.997984159014866,10.44301647854331,-3.0,-8.074946726416306,4.851735605096952,0.17,9.507577268176952,502073.7565575829,2.657890259129996,-12.545857414774398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-01,8.8,10.275324120252568,-2.863090070280685,,,0.646669527781613,0.712653409810672,-0.482129120818948,0.2557948461752529,0.39253587632023,-0.282530843133007,0.176485177378697,4.42144509303971,-0.8226255243507313,0.2680592813051251,0.0,0.53566656092534,0.0308347561571772,0.605635010596074,0.537075492932515,1.10312397351258,2.64815278930179,0.150250286022083,8.44120643938197,0.202613917603914,-0.0166062736167886,-0.1,-0.0646732828724442,-0.0399999999999991,-0.0050949687705497,-0.0453200000000002,,,1.60545663448474,-2.881370922736018,-0.2136825826740178,-26.032985699178283,-40.895958022809005,10.489157666843996,27.65150770677428,-0.7157952121234814,-11.445007740709034,-0.9788876175689224,2.268260975552624,-1.0303746297784464,-2.4974716964130828,10.44301647854331,-3.1,-6.846883581867571,-0.6963021054435323,0.19,-1.0303746297784464,-712551.7613324719,-1.1174171744128802,-12.905730897758309,,-17.576635599547828,,-28.249216386051497,-12.484115827355538,,98.21893216814767,46.13398126938793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-01,0.9,-3.3042978845192312,7.684877970278049,,,0.438245636862149,0.817650466467225,1.14864709582496,-0.0702046041144029,0.227641700931806,-0.394995339654237,-0.0152236721501551,1.8766039242333,-5.977770443872779,-0.2382443939208307,0.0,0.666992252660772,-0.130567805165205,0.532958620816603,0.761129392661411,0.336404040966077,1.28970843551956,0.278368818229589,3.90570005331484,-0.66345085756937,-0.456760976946327,-0.2,-0.431494155797074,0.0,-0.0154538159609516,-0.1831100000000001,,,1.52652223089818,18.891992508134763,0.98928866065814,-25.354596363536423,-28.298580884316628,1.6023615881136295,14.190723110085164,0.8958063789350668,-16.822293819597906,-0.8092502873206726,3.114590597678629,-0.2442738383834317,-1.997918175520546,10.44301647854331,-0.7,-3.895392111057038,2.442298339802594,0.01,-0.2442738383834317,-226829.8930520774,-2.365808386554732,-12.63586197882514,0.105147372046888,-17.528253750641593,-0.3277623684133157,-27.235276781499376,-11.415513720860403,5.137118535205644,100.28073697539295,39.50176386384668,-0.1245770045391836,1.6969594596490367,-0.0909999999999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-01,31.2,0.0,-2.966850731664977,,,-0.528393498787962,-0.825881993203468,0.196679879456797,0.0877344113227369,0.131986776931922,-0.197693221198196,-0.194085731548427,-1.62128730660133,-0.1026964218909458,-0.6199700195437082,0.0,0.168702974308012,-0.0065385845137355,-0.648535696129916,-0.482911746955417,-0.355411571397039,-0.599600847491896,0.271693396554659,-2.6476993332135,-0.0370793745932354,0.566320392969509,0.2,0.586986408358821,0.0,-0.0210109545166901,0.0135699999999996,,,1.59229862443872,8.017985637878803,8.882652244657853,-27.46028549072679,-56.59980373767634,-1.6023615881136295,6.976500046458742,7.265906218537405,-11.53006185720661,2.247958636537149,2.0580499171161706,4.562894094073865,-6.992354419531573,7.650191928756983,-4.2,-5.8037219383178655,-2.96378129055623,-0.15,4.562894094073865,18356.236373383552,-1.396168609408604,-14.431077007124223,1.556031243606851,-16.356704182075028,1.6307261701075229,-24.09620032421248,-6.574912414378237,-5.731890132920281,78.08128230866129,32.66849282107119,-0.9224750095511868,2.9414981660054025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-01,-28.5,-5.409373396968957,-0.807105721000952,,,1.07221526829917,0.552880217481933,0.450838594305355,-0.222685214519666,0.541937403782467,-0.314821167742873,0.0587403868463953,-0.784469733758073,6.943196554010578,0.419378177203273,0.0,-0.105981804375983,0.0967517394370079,0.269401396362252,0.511379142574699,-0.0725297150026659,-0.186029783390078,0.276724801729771,-1.32633223428199,5.03460868521164,3.09564854650031,0.0,3.38557779382403,-0.450000000000001,-0.0106853219328804,-0.11362,,,1.66534182821659,-3.299401891078084,1.1992725906783903,-22.24392592753411,-36.59957481227736,3.1054359398613927,15.429049648259394,3.251465308375707,-9.477635403758503,-0.262993177550662,2.37358594321294,0.911091482210157,0.5993247817815224,7.650191928756983,-2.4,-5.613611694188308,1.4791984949933124,-0.28,0.911091482210157,102724.22920995858,2.145893640040299,-14.162363442288028,-0.4354540168734768,-16.602466843794197,-1.0262751252810132,-23.11792052443372,-4.796012791300414,2.8437204893934904,83.77806414431876,31.67787008813322,-2.1986453333144897,-0.0775830544484321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-01,18.2,0.0,6.17440034737722,,,0.0090046466104483,0.198534420771232,0.0717870709591485,0.0930861839882,-0.052339534526837,-0.138184271308436,-0.103624021371059,-0.414573306750601,-2.5328081474077275,-0.1220527865642839,0.5,-0.401566616045631,-0.160955860230774,-0.0781750540011467,0.145427372004878,-0.173960858730573,-0.0401716734796603,0.0391686058517142,-0.58204873407799,-0.578699819056638,-0.0256139122788486,0.2,-0.0436684420026573,-0.0199999999999995,0.0053579304880297,-0.3706699999999996,,,1.72234506174365,-4.362803781646398,-0.4420370001539222,-24.90148439274797,-48.62512273292898,-0.1469449704801233,8.96417699151107,6.445966645436883,-7.311140202016678,-0.1640476414824618,3.540666757781024,1.5849453236686664,-0.09988770499071,7.650191928756983,-3.9,-7.036134118405226,-0.6097083819157518,-0.6,1.5849453236686664,-102724.22920995858,-1.8547609093832031,-14.610113085735431,0.6551093943323298,-15.464141955407488,1.380344959175955,-21.762296296363782,-7.169392028967977,0.7559010390634775,92.08429723009036,35.937003080137394,2.0165113123147,0.2327783522040363,1.543999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-01,-4.7,15.256436920747047,4.368773575878974,,,0.0551398319892281,-0.0627906865124068,0.0623695282759317,-0.266267200570646,0.130470498623856,-0.444544554249569,0.0294414999996409,-0.346496036649419,0.0,0.643618359570584,0.2,-0.0007930364815679,-0.106202792017064,-0.0742908180054409,0.0275566869814355,-0.0922604047757407,0.195487104472642,0.122253459945807,-0.973208893697419,0.135097634005932,0.14777488172915,0.0,0.166643268272033,-0.3700000000000001,0.0417921619224923,-0.3829799999999999,,,1.67054661269565,-10.016363371588673,-5.021076872989482,-26.55958649462566,-61.963490150002805,-0.147621366380922,9.543974697217616,-20.488676976949947,2.081801126243853,2.018785752595278,4.075651138256135,-5.636490069276956,15.68380939225064,8.583890690273202,3.0,3.4830856223961435,12.240953307042544,-0.77,-5.636490069276956,-108674.52020129656,-0.4361801711372228,-6.908864836119283,-1.1925994985690451,-16.700516984283627,-1.601961413898926,-24.15713855512508,-10.265562787473124,8.65663335402937,112.82213160227931,38.21459066821853,0.8566091604618169,-1.4728010646400875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-01,0.2,-4.707550861957286,5.605753197741345,,,-0.157650591592544,0.064464736764464,0.137573736246805,0.420515958117706,0.564686943112952,-0.051859021956896,-0.164113076904442,-4.45187530468642,0.0,-0.3260874410370544,0.2,0.443833675989832,1.5335163386718,-0.320092777714661,0.137695897886599,-1.06109649620071,-3.01884758075579,0.593750422960217,-8.80442298149315,0.621124040174832,0.406783307892651,3.8,0.254873075611134,-1.34,0.0,-0.2141900000000003,,,1.65130641200298,16.263783746347183,0.4297718668780117,-23.3099963002036,-32.398068545193695,-1.994042707704628,2.245488730955938,1.3922498390349125,4.258738887553926,0.2341698841946495,6.455623447661624,0.7908187864239267,2.198029042510216,8.583890690273202,0.3,1.931500046515235,-0.3638291253238792,-0.9,0.7908187864239267,117889.4671166609,0.4361801711372228,-6.7247494607321725,1.0277344958059214,-15.563938629678134,1.3064484835776202,-22.38004277145821,-7.365484670383062,-4.679077922049256,117.33152476750966,36.82827679166056,-0.8566091604618169,-0.9284347622244624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-01,14.4,0.0,2.061888347583812,,,0.125320865314201,1.26881885599422,-0.0280621501997844,-0.293731654214978,0.0960039490497763,-0.126206041223189,0.0120298713840815,-3.9874942802587,0.0,0.0106518780458621,0.1,0.273999684187266,-0.153188809624142,0.138460694717364,1.02241606482855,-1.05041704942569,-2.33878907441336,0.0326230292858586,-7.47314414695618,0.0966068205063692,-0.0615206032845824,0.1,-0.0761107422558593,0.0599999999999996,-0.0154538159609516,-0.0407899999999998,,,1.62747596122139,-11.107922394207488,0.7750821588392771,-23.99315107025869,-24.309643676946624,-1.6773417912390605,8.532660023197096,1.7137335806713256,12.114758275545348,0.6720353856163257,4.72079727486008,1.1946939071250533,1.0990520112570348,8.583890690273202,5.4,4.421147366472948,0.2727965643924577,-0.8,1.1946939071250533,170114.91410129843,1.4035764013463885,-5.616126206137507,0.0,-15.514060264237353,-0.0585569035736357,-21.57645255516988,-6.240347409655475,-9.05450809921129,94.12060315671636,31.18252855021093,-1.0186422689532255,0.6188078241954642,1.5829999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-01,-15.0,-9.321299404100255,-8.117710720153697,,,0.728841648019676,1.57518006233439,-0.0680742712975437,0.217786262219434,1.13272931006725,-0.182800190857441,-0.0763007985627667,2.87590642266062,0.0,0.3876313899605372,0.0,0.0528001527702625,-0.0799218675245092,0.67543867664972,1.17687265596307,0.922352293396649,2.21377043394756,1.54008305532954,6.20948421458048,-0.101412458638676,0.196087140385414,-0.1,0.24638312746345,0.1299999999999999,-0.0316962764495705,-0.0061200000000001,,,1.56797854085362,-1.4087468338842632,4.091648630247284,-29.030544177509142,-70.5409531006575,0.7767075294287338,23.30153546784997,-4.590715507169676,6.04136954616891,3.466339038053213,8.758527158438879,0.551103293894716,-2.0981679676415137,3.878874509600169,6.9,3.4830856223961435,3.596514981678169,-0.87,0.551103293894716,117953.25428916609,0.4511845080368148,-5.059037141662008,0.6640707492141757,-14.912350693197572,0.8370860291696482,-20.95519245039798,-6.105603337361372,5.076952667231176,100.53904733796514,30.68716648399872,1.2007762899530157,3.1809629316512726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-01,-4.2,-0.3000593580048308,-17.990012655624454,-12.31316923410765,,-0.107524350857205,-0.603755900516106,0.0147294504981808,0.1120726083189654,0.018135084018009,-0.158330985009199,0.192535025536885,1.50133116568169,-1.390707176837839,-0.4097096356949786,0.0,0.435555821123385,-0.120232956060617,-0.0281822105239503,-0.385785365836921,0.334601356363098,0.959394667164504,0.014194884516716,3.23243095829864,-0.0343687524637682,-0.103086481269941,-0.2,-0.117061818711233,-0.04,-0.0383907044010025,0.0183300000000001,,,1.57035870452109,4.401282471275867,-1.9274443398724928,-29.254269253623104,-89.0613234816665,2.069536492819055,37.17813528859352,-5.25241865555817,14.220706073628968,0.7725468286599053,9.310483057549565,-1.844891478438754,0.6993790136424796,3.878874509600169,1.8,0.9084391555530336,2.77746630278154,-0.54,-1.844891478438754,30066.115977651905,1.3032874715410898,-5.616126206137507,-0.609198514223305,-15.11357977021995,-0.3034204083809326,-20.83060556783772,-6.707854465364466,-1.50872832039585,88.54182345051686,30.48901583765801,-1.5552021763662651,-4.41799160391453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-01,13.7,16.551131661853063,6.5527906511408,6.406728591743772,22.300839643568843,-0.73177223442349,-1.60524626536296,-0.172539619545297,-0.4912243532957464,-0.0147348532603097,-0.270734940941855,0.115156917035336,-0.127950360787472,-4.246880858006271,0.0213701921353221,0.0,0.118005990451326,-0.225870253054751,-0.794056238130874,-1.53767702632023,-0.143890539570879,0.149736276380957,0.118633590204415,-0.286116381178644,-0.495512074126548,-0.458582128162272,-0.1,-0.468890693409615,-0.5099999999999998,-0.0517939827399795,0.0337,,,1.60668431616942,12.871368948000486,-0.2585297766597243,-29.030544177509142,-61.963490150002805,-3.977369291176609,27.990495735200653,-4.62087051909791,11.184901765854178,0.7082584935932275,9.752953807876487,-1.625217198676907,4.1965058650288345,3.878874509600169,2.2,1.2141400886054092,0.2981571842464161,-0.52,-1.625217198676907,50629.149538733065,0.0,-4.219407538763791,0.1651146848280458,-14.609235370848898,-0.4751087172150798,-19.57834519906305,-5.834464116702406,0.3007572356525863,90.5627861965908,30.68716648399872,-0.0588280144086397,0.5409113304014284,0.4040000000000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
